,datetime,season,year,month,hour,holiday,weekday,workingday,user_casual,user_registered,count_total,temperature,temp_group,moving_avg
11032,2012-04-09,2,1,4,20,0,1,1,21,255,276,20.5,13.94-20.50,447.6666666666667
11033,2012-04-09,2,1,4,21,0,1,1,14,151,165,19.68,13.94-20.50,287.3333333333333
11034,2012-04-09,2,1,4,22,0,1,1,6,102,108,18.86,13.94-20.50,183.0
11035,2012-04-09,2,1,4,23,0,1,1,6,61,67,18.04,13.94-20.50,113.33333333333333
11036,2012-04-10,2,1,4,0,0,2,1,3,23,26,18.04,13.94-20.50,67.0
11037,2012-04-10,2,1,4,1,0,2,1,0,9,9,17.22,13.94-20.50,34.0
11038,2012-04-10,2,1,4,2,0,2,1,0,2,2,14.76,13.94-20.50,12.333333333333334
11039,2012-04-10,2,1,4,3,0,2,1,0,2,2,14.76,13.94-20.50,4.333333333333333
11040,2012-04-10,2,1,4,4,0,2,1,0,2,2,13.940000000000001,13.94-20.50,2.0
11041,2012-04-10,2,1,4,5,0,2,1,0,24,24,13.940000000000001,13.94-20.50,9.333333333333334
11042,2012-04-10,2,1,4,6,0,2,1,3,100,103,13.940000000000001,13.94-20.50,43.0
11043,2012-04-10,2,1,4,7,0,2,1,16,368,384,13.940000000000001,13.94-20.50,170.33333333333334
11044,2012-04-10,2,1,4,8,0,2,1,22,670,692,15.58,13.94-20.50,393.0
11045,2012-04-10,2,1,4,9,0,2,1,16,303,319,17.22,13.94-20.50,465.0
11046,2012-04-10,2,1,4,10,0,2,1,49,132,181,18.86,13.94-20.50,397.3333333333333
11047,2012-04-10,2,1,4,11,0,2,1,78,161,239,20.5,13.94-20.50,246.33333333333334
11048,2012-04-10,2,1,4,12,0,2,1,75,184,259,22.14,20.50-27.06,226.33333333333334
11049,2012-04-10,2,1,4,13,0,2,1,81,202,283,21.32,20.50-27.06,260.3333333333333
11050,2012-04-10,2,1,4,14,0,2,1,75,149,224,22.14,20.50-27.06,255.33333333333334
11051,2012-04-10,2,1,4,15,0,2,1,46,157,203,22.96,20.50-27.06,236.66666666666666
11052,2012-04-10,2,1,4,16,0,2,1,66,296,362,23.779999999999998,20.50-27.06,263.0
11053,2012-04-10,2,1,4,17,0,2,1,88,656,744,22.96,20.50-27.06,436.3333333333333
11054,2012-04-10,2,1,4,18,0,2,1,78,626,704,22.14,20.50-27.06,603.3333333333334
11055,2012-04-10,2,1,4,19,0,2,1,51,428,479,21.32,20.50-27.06,642.3333333333334
11056,2012-04-10,2,1,4,20,0,2,1,34,248,282,18.86,13.94-20.50,488.3333333333333
11057,2012-04-10,2,1,4,21,0,2,1,15,191,206,18.04,13.94-20.50,322.3333333333333
11058,2012-04-10,2,1,4,22,0,2,1,9,118,127,16.400000000000002,13.94-20.50,205.0
11059,2012-04-10,2,1,4,23,0,2,1,14,48,62,14.76,13.94-20.50,131.66666666666666
11060,2012-04-11,2,1,4,0,0,3,1,8,22,30,13.940000000000001,13.94-20.50,73.0
11061,2012-04-11,2,1,4,1,0,3,1,3,9,12,13.940000000000001,13.94-20.50,34.666666666666664
11062,2012-04-11,2,1,4,2,0,3,1,0,2,2,13.120000000000001,0.82-13.94,14.666666666666666
11063,2012-04-11,2,1,4,3,0,3,1,0,2,2,12.299999999999999,0.82-13.94,5.333333333333333
11064,2012-04-11,2,1,4,5,0,3,1,1,26,27,11.48,0.82-13.94,10.333333333333334
11065,2012-04-11,2,1,4,6,0,3,1,3,103,106,11.48,0.82-13.94,45.0
11066,2012-04-11,2,1,4,7,0,3,1,18,303,321,11.48,0.82-13.94,151.33333333333334
11067,2012-04-11,2,1,4,8,0,3,1,14,581,595,12.299999999999999,0.82-13.94,340.6666666666667
11068,2012-04-11,2,1,4,9,0,3,1,20,282,302,13.120000000000001,0.82-13.94,406.0
11069,2012-04-11,2,1,4,10,0,3,1,26,127,153,13.940000000000001,13.94-20.50,350.0
11070,2012-04-11,2,1,4,11,0,3,1,38,142,180,15.58,13.94-20.50,211.66666666666666
11071,2012-04-11,2,1,4,12,0,3,1,35,147,182,14.76,13.94-20.50,171.66666666666666
11072,2012-04-11,2,1,4,13,0,3,1,16,147,163,16.400000000000002,13.94-20.50,175.0
11073,2012-04-11,2,1,4,14,0,3,1,34,101,135,14.76,13.94-20.50,160.0
11074,2012-04-11,2,1,4,15,0,3,1,50,152,202,15.58,13.94-20.50,166.66666666666666
11075,2012-04-11,2,1,4,16,0,3,1,51,256,307,18.04,13.94-20.50,214.66666666666666
11076,2012-04-11,2,1,4,17,0,3,1,52,527,579,17.22,13.94-20.50,362.6666666666667
11077,2012-04-11,2,1,4,18,0,3,1,39,546,585,16.400000000000002,13.94-20.50,490.3333333333333
11078,2012-04-11,2,1,4,19,0,3,1,28,356,384,16.400000000000002,13.94-20.50,516.0
11079,2012-04-11,2,1,4,20,0,3,1,22,213,235,14.76,13.94-20.50,401.3333333333333
11080,2012-04-11,2,1,4,21,0,3,1,11,154,165,13.940000000000001,13.94-20.50,261.3333333333333
11081,2012-04-11,2,1,4,22,0,3,1,4,130,134,13.940000000000001,13.94-20.50,178.0
11082,2012-04-11,2,1,4,23,0,3,1,9,52,61,13.940000000000001,13.94-20.50,120.0
11083,2012-04-12,2,1,4,0,0,4,1,1,22,23,13.120000000000001,0.82-13.94,72.66666666666667
11084,2012-04-12,2,1,4,1,0,4,1,2,7,9,13.120000000000001,0.82-13.94,31.0
11085,2012-04-12,2,1,4,2,0,4,1,0,4,4,13.120000000000001,0.82-13.94,12.0
11086,2012-04-12,2,1,4,3,0,4,1,2,3,5,13.120000000000001,0.82-13.94,6.0
11087,2012-04-12,2,1,4,4,0,4,1,0,1,1,12.299999999999999,0.82-13.94,3.3333333333333335
11088,2012-04-12,2,1,4,5,0,4,1,0,21,21,12.299999999999999,0.82-13.94,9.0
11089,2012-04-12,2,1,4,6,0,4,1,2,94,96,12.299999999999999,0.82-13.94,39.333333333333336
11090,2012-04-12,2,1,4,7,0,4,1,12,294,306,12.299999999999999,0.82-13.94,141.0
11091,2012-04-12,2,1,4,8,0,4,1,20,604,624,13.120000000000001,0.82-13.94,342.0
11092,2012-04-12,2,1,4,9,0,4,1,16,271,287,14.76,13.94-20.50,405.6666666666667
11093,2012-04-12,2,1,4,10,0,4,1,38,103,141,16.400000000000002,13.94-20.50,350.6666666666667
11094,2012-04-12,2,1,4,11,0,4,1,50,174,224,17.22,13.94-20.50,217.33333333333334
11095,2012-04-12,2,1,4,12,0,4,1,60,199,259,18.86,13.94-20.50,208.0
11096,2012-04-12,2,1,4,13,0,4,1,55,148,203,19.68,13.94-20.50,228.66666666666666
11097,2012-04-12,2,1,4,14,0,4,1,74,150,224,20.5,13.94-20.50,228.66666666666666
11098,2012-04-12,2,1,4,15,0,4,1,42,169,211,19.68,13.94-20.50,212.66666666666666
11099,2012-04-12,2,1,4,16,0,4,1,54,299,353,19.68,13.94-20.50,262.6666666666667
11100,2012-04-12,2,1,4,17,0,4,1,60,596,656,20.5,13.94-20.50,406.6666666666667
11101,2012-04-12,2,1,4,18,0,4,1,63,547,610,20.5,13.94-20.50,539.6666666666666
11102,2012-04-12,2,1,4,19,0,4,1,50,383,433,18.86,13.94-20.50,566.3333333333334
11103,2012-04-12,2,1,4,20,0,4,1,26,254,280,18.04,13.94-20.50,441.0
11104,2012-04-12,2,1,4,21,0,4,1,13,174,187,17.22,13.94-20.50,300.0
11105,2012-04-12,2,1,4,22,0,4,1,15,143,158,17.22,13.94-20.50,208.33333333333334
11106,2012-04-12,2,1,4,23,0,4,1,8,86,94,17.22,13.94-20.50,146.33333333333334
11107,2012-04-13,2,1,4,0,0,5,1,14,41,55,16.400000000000002,13.94-20.50,102.33333333333333
11108,2012-04-13,2,1,4,1,0,5,1,2,28,30,14.76,13.94-20.50,59.666666666666664
11109,2012-04-13,2,1,4,2,0,5,1,6,5,11,13.940000000000001,13.94-20.50,32.0
11110,2012-04-13,2,1,4,3,0,5,1,3,8,11,13.940000000000001,13.94-20.50,17.333333333333332
11111,2012-04-13,2,1,4,4,0,5,1,1,4,5,13.940000000000001,13.94-20.50,9.0
11112,2012-04-13,2,1,4,5,0,5,1,2,19,21,13.940000000000001,13.94-20.50,12.333333333333334
11113,2012-04-13,2,1,4,6,0,5,1,0,84,84,13.120000000000001,0.82-13.94,36.666666666666664
11114,2012-04-13,2,1,4,7,0,5,1,13,283,296,13.940000000000001,13.94-20.50,133.66666666666666
11115,2012-04-13,2,1,4,8,0,5,1,24,539,563,15.58,13.94-20.50,314.3333333333333
11116,2012-04-13,2,1,4,9,0,5,1,36,294,330,17.22,13.94-20.50,396.3333333333333
11117,2012-04-13,2,1,4,10,0,5,1,59,133,192,18.04,13.94-20.50,361.6666666666667
11118,2012-04-13,2,1,4,11,0,5,1,75,158,233,18.86,13.94-20.50,251.66666666666666
11119,2012-04-13,2,1,4,12,0,5,1,104,218,322,20.5,13.94-20.50,249.0
11120,2012-04-13,2,1,4,13,0,5,1,112,246,358,21.32,20.50-27.06,304.3333333333333
11121,2012-04-13,2,1,4,14,0,5,1,125,223,348,21.32,20.50-27.06,342.6666666666667
11122,2012-04-13,2,1,4,15,0,5,1,115,237,352,22.14,20.50-27.06,352.6666666666667
11123,2012-04-13,2,1,4,16,0,5,1,113,350,463,22.96,20.50-27.06,387.6666666666667
11124,2012-04-13,2,1,4,17,0,5,1,117,621,738,22.96,20.50-27.06,517.6666666666666
11125,2012-04-13,2,1,4,18,0,5,1,107,564,671,22.14,20.50-27.06,624.0
11126,2012-04-13,2,1,4,19,0,5,1,75,352,427,22.14,20.50-27.06,612.0
11127,2012-04-13,2,1,4,20,0,5,1,44,242,286,20.5,13.94-20.50,461.3333333333333
11128,2012-04-13,2,1,4,21,0,5,1,36,153,189,20.5,13.94-20.50,300.6666666666667
11129,2012-04-13,2,1,4,22,0,5,1,34,181,215,18.04,13.94-20.50,230.0
11130,2012-04-13,2,1,4,23,0,5,1,35,163,198,17.22,13.94-20.50,200.66666666666666
11131,2012-04-14,2,1,4,0,0,6,0,11,85,96,16.400000000000002,13.94-20.50,169.66666666666666
11132,2012-04-14,2,1,4,1,0,6,0,10,60,70,16.400000000000002,13.94-20.50,121.33333333333333
11133,2012-04-14,2,1,4,2,0,6,0,3,53,56,15.58,13.94-20.50,74.0
11134,2012-04-14,2,1,4,3,0,6,0,6,26,32,14.76,13.94-20.50,52.666666666666664
11135,2012-04-14,2,1,4,4,0,6,0,5,9,14,14.76,13.94-20.50,34.0
11136,2012-04-14,2,1,4,5,0,6,0,2,5,7,14.76,13.94-20.50,17.666666666666668
11137,2012-04-14,2,1,4,6,0,6,0,2,19,21,13.940000000000001,13.94-20.50,14.0
11138,2012-04-14,2,1,4,7,0,6,0,8,56,64,14.76,13.94-20.50,30.666666666666668
11139,2012-04-14,2,1,4,8,0,6,0,24,136,160,14.76,13.94-20.50,81.66666666666667
11140,2012-04-14,2,1,4,9,0,6,0,59,206,265,17.22,13.94-20.50,163.0
11141,2012-04-14,2,1,4,10,0,6,0,139,267,406,18.86,13.94-20.50,277.0
11142,2012-04-14,2,1,4,11,0,6,0,207,357,564,21.32,20.50-27.06,411.6666666666667
11143,2012-04-14,2,1,4,12,0,6,0,274,404,678,23.779999999999998,20.50-27.06,549.3333333333334
11144,2012-04-14,2,1,4,13,0,6,0,308,370,678,25.419999999999998,20.50-27.06,640.0
11145,2012-04-14,2,1,4,14,0,6,0,288,372,660,26.240000000000002,20.50-27.06,672.0
11146,2012-04-14,2,1,4,15,0,6,0,311,347,658,26.240000000000002,20.50-27.06,665.3333333333334
11147,2012-04-14,2,1,4,16,0,6,0,253,329,582,26.240000000000002,20.50-27.06,633.3333333333334
11148,2012-04-14,2,1,4,17,0,6,0,251,309,560,25.419999999999998,20.50-27.06,600.0
11149,2012-04-14,2,1,4,18,0,6,0,197,284,481,25.419999999999998,20.50-27.06,541.0
11150,2012-04-14,2,1,4,19,0,6,0,163,296,459,24.599999999999998,20.50-27.06,500.0
11151,2012-04-14,2,1,4,20,0,6,0,112,209,321,22.96,20.50-27.06,420.3333333333333
11152,2012-04-14,2,1,4,21,0,6,0,53,167,220,22.96,20.50-27.06,333.3333333333333
11153,2012-04-14,2,1,4,22,0,6,0,64,148,212,22.14,20.50-27.06,251.0
11154,2012-04-14,2,1,4,23,0,6,0,45,151,196,22.14,20.50-27.06,209.33333333333334
11155,2012-04-15,2,1,4,0,0,0,0,30,94,124,22.14,20.50-27.06,177.33333333333334
11156,2012-04-15,2,1,4,1,0,0,0,17,89,106,22.14,20.50-27.06,142.0
11157,2012-04-15,2,1,4,2,0,0,0,20,54,74,22.14,20.50-27.06,101.33333333333333
11158,2012-04-15,2,1,4,3,0,0,0,18,27,45,21.32,20.50-27.06,75.0
11159,2012-04-15,2,1,4,4,0,0,0,2,10,12,22.14,20.50-27.06,43.666666666666664
11160,2012-04-15,2,1,4,5,0,0,0,4,6,10,20.5,13.94-20.50,22.333333333333332
11161,2012-04-15,2,1,4,6,0,0,0,5,11,16,20.5,13.94-20.50,12.666666666666666
11162,2012-04-15,2,1,4,7,0,0,0,16,30,46,20.5,13.94-20.50,24.0
11163,2012-04-15,2,1,4,8,0,0,0,33,64,97,21.32,20.50-27.06,53.0
11164,2012-04-15,2,1,4,9,0,0,0,97,154,251,22.14,20.50-27.06,131.33333333333334
11165,2012-04-15,2,1,4,10,0,0,0,186,235,421,23.779999999999998,20.50-27.06,256.3333333333333
11166,2012-04-15,2,1,4,11,0,0,0,227,301,528,25.419999999999998,20.50-27.06,400.0
11167,2012-04-15,2,1,4,12,0,0,0,275,360,635,26.240000000000002,20.50-27.06,528.0
11168,2012-04-15,2,1,4,13,0,0,0,298,383,681,27.060000000000002,27.06-41.00,614.6666666666666
11169,2012-04-15,2,1,4,14,0,0,0,282,346,628,28.7,27.06-41.00,648.0
11170,2012-04-15,2,1,4,15,0,0,0,266,351,617,28.7,27.06-41.00,642.0
11171,2012-04-15,2,1,4,16,0,0,0,286,330,616,29.52,27.06-41.00,620.3333333333334
11172,2012-04-15,2,1,4,17,0,0,0,262,361,623,28.7,27.06-41.00,618.6666666666666
11173,2012-04-15,2,1,4,18,0,0,0,184,295,479,28.7,27.06-41.00,572.6666666666666
11174,2012-04-15,2,1,4,19,0,0,0,114,265,379,28.7,27.06-41.00,493.6666666666667
11175,2012-04-15,2,1,4,20,0,0,0,86,205,291,26.240000000000002,20.50-27.06,383.0
11176,2012-04-15,2,1,4,21,0,0,0,76,153,229,25.419999999999998,20.50-27.06,299.6666666666667
11177,2012-04-15,2,1,4,22,0,0,0,37,97,134,27.880000000000003,27.06-41.00,218.0
11178,2012-04-15,2,1,4,23,0,0,0,25,65,90,27.060000000000002,27.06-41.00,151.0
11179,2012-04-16,2,1,4,0,1,1,0,15,26,41,26.240000000000002,20.50-27.06,88.33333333333333
11180,2012-04-16,2,1,4,1,1,1,0,7,21,28,25.419999999999998,20.50-27.06,53.0
11181,2012-04-16,2,1,4,2,1,1,0,5,9,14,24.599999999999998,20.50-27.06,27.666666666666668
11182,2012-04-16,2,1,4,3,1,1,0,3,5,8,23.779999999999998,20.50-27.06,16.666666666666668
11183,2012-04-16,2,1,4,4,1,1,0,0,6,6,22.14,20.50-27.06,9.333333333333334
11184,2012-04-16,2,1,4,5,1,1,0,4,34,38,22.14,20.50-27.06,17.333333333333332
11185,2012-04-16,2,1,4,6,1,1,0,10,123,133,21.32,20.50-27.06,59.0
11186,2012-04-16,2,1,4,7,1,1,0,20,367,387,21.32,20.50-27.06,186.0
11187,2012-04-16,2,1,4,8,1,1,0,48,549,597,22.96,20.50-27.06,372.3333333333333
11188,2012-04-16,2,1,4,9,1,1,0,59,238,297,25.419999999999998,20.50-27.06,427.0
11189,2012-04-16,2,1,4,10,1,1,0,75,149,224,25.419999999999998,20.50-27.06,372.6666666666667
11190,2012-04-16,2,1,4,11,1,1,0,115,136,251,26.240000000000002,20.50-27.06,257.3333333333333
11191,2012-04-16,2,1,4,12,1,1,0,75,196,271,27.880000000000003,27.06-41.00,248.66666666666666
11192,2012-04-16,2,1,4,13,1,1,0,79,184,263,30.34,27.06-41.00,261.6666666666667
11193,2012-04-16,2,1,4,14,1,1,0,105,183,288,31.16,27.06-41.00,274.0
11194,2012-04-16,2,1,4,15,1,1,0,81,194,275,32.800000000000004,27.06-41.00,275.3333333333333
11195,2012-04-16,2,1,4,16,1,1,0,92,266,358,32.800000000000004,27.06-41.00,307.0
11196,2012-04-16,2,1,4,17,1,1,0,111,601,712,32.800000000000004,27.06-41.00,448.3333333333333
11197,2012-04-16,2,1,4,18,1,1,0,87,589,676,32.800000000000004,27.06-41.00,582.0
11198,2012-04-16,2,1,4,19,1,1,0,61,461,522,31.16,27.06-41.00,636.6666666666666
11199,2012-04-16,2,1,4,20,1,1,0,48,327,375,30.34,27.06-41.00,524.3333333333334
11200,2012-04-16,2,1,4,21,1,1,0,39,232,271,27.880000000000003,27.06-41.00,389.3333333333333
11201,2012-04-16,2,1,4,22,1,1,0,35,179,214,27.880000000000003,27.06-41.00,286.6666666666667
11202,2012-04-16,2,1,4,23,1,1,0,24,97,121,28.7,27.06-41.00,202.0
11203,2012-04-17,2,1,4,0,0,2,1,10,33,43,27.060000000000002,27.06-41.00,126.0
11204,2012-04-17,2,1,4,1,0,2,1,6,5,11,26.240000000000002,20.50-27.06,58.333333333333336
11205,2012-04-17,2,1,4,2,0,2,1,1,3,4,22.96,20.50-27.06,19.333333333333332
11206,2012-04-17,2,1,4,3,0,2,1,0,6,6,22.96,20.50-27.06,7.0
11207,2012-04-17,2,1,4,4,0,2,1,3,6,9,27.060000000000002,27.06-41.00,6.333333333333333
11208,2012-04-17,2,1,4,5,0,2,1,1,29,30,24.599999999999998,20.50-27.06,15.0
11209,2012-04-17,2,1,4,6,0,2,1,8,136,144,24.599999999999998,20.50-27.06,61.0
11210,2012-04-17,2,1,4,7,0,2,1,18,443,461,24.599999999999998,20.50-27.06,211.66666666666666
11211,2012-04-17,2,1,4,8,0,2,1,42,631,673,24.599999999999998,20.50-27.06,426.0
11212,2012-04-17,2,1,4,9,0,2,1,71,329,400,24.599999999999998,20.50-27.06,511.3333333333333
11213,2012-04-17,2,1,4,10,0,2,1,52,165,217,24.599999999999998,20.50-27.06,430.0
11214,2012-04-17,2,1,4,11,0,2,1,65,174,239,24.599999999999998,20.50-27.06,285.3333333333333
11215,2012-04-17,2,1,4,12,0,2,1,65,179,244,24.599999999999998,20.50-27.06,233.33333333333334
11216,2012-04-17,2,1,4,13,0,2,1,52,187,239,25.419999999999998,20.50-27.06,240.66666666666666
11217,2012-04-17,2,1,4,14,0,2,1,59,198,257,26.240000000000002,20.50-27.06,246.66666666666666
11218,2012-04-17,2,1,4,15,0,2,1,91,217,308,27.060000000000002,27.06-41.00,268.0
11219,2012-04-17,2,1,4,16,0,2,1,50,320,370,27.880000000000003,27.06-41.00,311.6666666666667
11220,2012-04-17,2,1,4,17,0,2,1,108,673,781,26.240000000000002,20.50-27.06,486.3333333333333
11221,2012-04-17,2,1,4,18,0,2,1,105,670,775,26.240000000000002,20.50-27.06,642.0
11222,2012-04-17,2,1,4,19,0,2,1,73,464,537,24.599999999999998,20.50-27.06,697.6666666666666
11223,2012-04-17,2,1,4,20,0,2,1,44,358,402,24.599999999999998,20.50-27.06,571.3333333333334
11224,2012-04-17,2,1,4,21,0,2,1,37,260,297,22.96,20.50-27.06,412.0
11225,2012-04-17,2,1,4,22,0,2,1,18,144,162,22.14,20.50-27.06,287.0
11226,2012-04-17,2,1,4,23,0,2,1,10,72,82,22.14,20.50-27.06,180.33333333333334
11227,2012-04-18,2,1,4,0,0,3,1,3,35,38,22.14,20.50-27.06,94.0
11228,2012-04-18,2,1,4,1,0,3,1,1,13,14,21.32,20.50-27.06,44.666666666666664
11229,2012-04-18,2,1,4,2,0,3,1,1,8,9,20.5,13.94-20.50,20.333333333333332
11230,2012-04-18,2,1,4,3,0,3,1,0,6,6,20.5,13.94-20.50,9.666666666666666
11231,2012-04-18,2,1,4,4,0,3,1,0,7,7,20.5,13.94-20.50,7.333333333333333
11232,2012-04-18,2,1,4,5,0,3,1,0,34,34,20.5,13.94-20.50,15.666666666666666
11233,2012-04-18,2,1,4,6,0,3,1,6,128,134,20.5,13.94-20.50,58.333333333333336
11234,2012-04-18,2,1,4,7,0,3,1,10,408,418,20.5,13.94-20.50,195.33333333333334
11235,2012-04-18,2,1,4,8,0,3,1,25,551,576,20.5,13.94-20.50,376.0
11236,2012-04-18,2,1,4,9,0,3,1,20,245,265,19.68,13.94-20.50,419.6666666666667
11237,2012-04-18,2,1,4,10,0,3,1,31,116,147,19.68,13.94-20.50,329.3333333333333
11238,2012-04-18,2,1,4,11,0,3,1,14,105,119,18.86,13.94-20.50,177.0
11239,2012-04-18,2,1,4,12,0,3,1,15,95,110,18.86,13.94-20.50,125.33333333333333
11240,2012-04-18,2,1,4,13,0,3,1,13,51,64,18.86,13.94-20.50,97.66666666666667
11241,2012-04-18,2,1,4,14,0,3,1,8,43,51,18.04,13.94-20.50,75.0
11242,2012-04-18,2,1,4,15,0,3,1,10,88,98,17.22,13.94-20.50,71.0
11243,2012-04-18,2,1,4,16,0,3,1,36,199,235,17.22,13.94-20.50,128.0
11244,2012-04-18,2,1,4,17,0,3,1,46,442,488,17.22,13.94-20.50,273.6666666666667
11245,2012-04-18,2,1,4,18,0,3,1,27,478,505,17.22,13.94-20.50,409.3333333333333
11246,2012-04-18,2,1,4,19,0,3,1,26,342,368,17.22,13.94-20.50,453.6666666666667
11247,2012-04-18,2,1,4,20,0,3,1,8,252,260,17.22,13.94-20.50,377.6666666666667
11248,2012-04-18,2,1,4,21,0,3,1,24,165,189,17.22,13.94-20.50,272.3333333333333
11249,2012-04-18,2,1,4,22,0,3,1,9,153,162,17.22,13.94-20.50,203.66666666666666
11250,2012-04-18,2,1,4,23,0,3,1,14,56,70,17.22,13.94-20.50,140.33333333333334
11251,2012-04-19,2,1,4,0,0,4,1,5,20,25,17.22,13.94-20.50,85.66666666666667
11252,2012-04-19,2,1,4,1,0,4,1,2,11,13,17.22,13.94-20.50,36.0
11253,2012-04-19,2,1,4,2,0,4,1,2,4,6,17.22,13.94-20.50,14.666666666666666
11254,2012-04-19,2,1,4,3,0,4,1,1,3,4,17.22,13.94-20.50,7.666666666666667
11255,2012-04-19,2,1,4,4,0,4,1,0,4,4,17.22,13.94-20.50,4.666666666666667
11256,2012-04-19,2,1,4,5,0,4,1,0,30,30,16.400000000000002,13.94-20.50,12.666666666666666
11257,2012-04-19,2,1,4,6,0,4,1,4,116,120,16.400000000000002,13.94-20.50,51.333333333333336
11258,2012-04-19,2,1,4,7,0,4,1,15,391,406,16.400000000000002,13.94-20.50,185.33333333333334
11259,2012-04-19,2,1,4,8,0,4,1,26,651,677,17.22,13.94-20.50,401.0
11260,2012-04-19,2,1,4,9,0,4,1,31,270,301,18.86,13.94-20.50,461.3333333333333
11261,2012-04-19,2,1,4,10,0,4,1,46,143,189,19.68,13.94-20.50,389.0
11262,2012-04-19,2,1,4,11,0,4,1,46,183,229,21.32,20.50-27.06,239.66666666666666
11263,2012-04-19,2,1,4,12,0,4,1,51,213,264,22.14,20.50-27.06,227.33333333333334
11264,2012-04-19,2,1,4,13,0,4,1,52,186,238,22.96,20.50-27.06,243.66666666666666
11265,2012-04-19,2,1,4,14,0,4,1,54,183,237,23.779999999999998,20.50-27.06,246.33333333333334
11266,2012-04-19,2,1,4,15,0,4,1,66,196,262,24.599999999999998,20.50-27.06,245.66666666666666
11267,2012-04-19,2,1,4,16,0,4,1,63,324,387,25.419999999999998,20.50-27.06,295.3333333333333
11268,2012-04-19,2,1,4,17,0,4,1,85,663,748,24.599999999999998,20.50-27.06,465.6666666666667
11269,2012-04-19,2,1,4,18,0,4,1,99,677,776,24.599999999999998,20.50-27.06,637.0
11270,2012-04-19,2,1,4,19,0,4,1,70,516,586,23.779999999999998,20.50-27.06,703.3333333333334
11271,2012-04-19,2,1,4,20,0,4,1,52,352,404,22.96,20.50-27.06,588.6666666666666
11272,2012-04-19,2,1,4,21,0,4,1,27,240,267,21.32,20.50-27.06,419.0
11273,2012-04-19,2,1,4,22,0,4,1,29,219,248,21.32,20.50-27.06,306.3333333333333
11274,2012-04-19,2,1,4,23,0,4,1,20,124,144,20.5,13.94-20.50,219.66666666666666
11275,2012-04-20,2,1,4,0,0,5,1,5,59,64,19.68,13.94-20.50,152.0
11276,2012-04-20,2,1,4,1,0,5,1,3,22,25,18.86,13.94-20.50,77.66666666666667
11277,2012-04-20,2,1,4,2,0,5,1,3,18,21,18.04,13.94-20.50,36.666666666666664
11278,2012-04-20,2,1,4,3,0,5,1,1,9,10,18.04,13.94-20.50,18.666666666666668
11279,2012-04-20,2,1,4,4,0,5,1,0,3,3,17.22,13.94-20.50,11.333333333333334
11280,2012-04-20,2,1,4,5,0,5,1,1,24,25,17.22,13.94-20.50,12.666666666666666
11281,2012-04-20,2,1,4,6,0,5,1,8,105,113,17.22,13.94-20.50,47.0
11282,2012-04-20,2,1,4,7,0,5,1,9,350,359,17.22,13.94-20.50,165.66666666666666
11283,2012-04-20,2,1,4,8,0,5,1,32,668,700,18.04,13.94-20.50,390.6666666666667
11284,2012-04-20,2,1,4,9,0,5,1,30,329,359,18.86,13.94-20.50,472.6666666666667
11285,2012-04-20,2,1,4,10,0,5,1,67,170,237,20.5,13.94-20.50,432.0
11286,2012-04-20,2,1,4,11,0,5,1,64,190,254,22.14,20.50-27.06,283.3333333333333
11287,2012-04-20,2,1,4,12,0,5,1,102,260,362,23.779999999999998,20.50-27.06,284.3333333333333
11288,2012-04-20,2,1,4,13,0,5,1,105,276,381,25.419999999999998,20.50-27.06,332.3333333333333
11289,2012-04-20,2,1,4,14,0,5,1,156,238,394,26.240000000000002,20.50-27.06,379.0
11290,2012-04-20,2,1,4,15,0,5,1,145,262,407,26.240000000000002,20.50-27.06,394.0
11291,2012-04-20,2,1,4,16,0,5,1,151,429,580,27.060000000000002,27.06-41.00,460.3333333333333
11292,2012-04-20,2,1,4,17,0,5,1,122,697,819,26.240000000000002,20.50-27.06,602.0
11293,2012-04-20,2,1,4,18,0,5,1,110,558,668,25.419999999999998,20.50-27.06,689.0
11294,2012-04-20,2,1,4,19,0,5,1,82,410,492,24.599999999999998,20.50-27.06,659.6666666666666
11295,2012-04-20,2,1,4,20,0,5,1,52,289,341,23.779999999999998,20.50-27.06,500.3333333333333
11296,2012-04-20,2,1,4,21,0,5,1,35,252,287,22.96,20.50-27.06,373.3333333333333
11297,2012-04-20,2,1,4,22,0,5,1,26,176,202,22.14,20.50-27.06,276.6666666666667
11298,2012-04-20,2,1,4,23,0,5,1,31,156,187,21.32,20.50-27.06,225.33333333333334
11299,2012-04-21,2,1,4,0,0,6,0,31,111,142,21.32,20.50-27.06,177.0
11300,2012-04-21,2,1,4,1,0,6,0,24,64,88,21.32,20.50-27.06,139.0
11301,2012-04-21,2,1,4,2,0,6,0,12,69,81,21.32,20.50-27.06,103.66666666666667
11302,2012-04-21,2,1,4,3,0,6,0,4,25,29,20.5,13.94-20.50,66.0
11303,2012-04-21,2,1,4,4,0,6,0,0,9,9,20.5,13.94-20.50,39.666666666666664
11304,2012-04-21,2,1,4,5,0,6,0,0,1,1,20.5,13.94-20.50,13.0
11305,2012-04-21,2,1,4,6,0,6,0,10,21,31,20.5,13.94-20.50,13.666666666666666
11306,2012-04-21,2,1,4,7,0,6,0,21,55,76,20.5,13.94-20.50,36.0
11307,2012-04-21,2,1,4,8,0,6,0,52,149,201,21.32,20.50-27.06,102.66666666666667
11308,2012-04-21,2,1,4,9,0,6,0,115,216,331,22.14,20.50-27.06,202.66666666666666
11309,2012-04-21,2,1,4,10,0,6,0,183,299,482,24.599999999999998,20.50-27.06,338.0
